serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
1632,Howrah,Shyampur-Ii,Chilara,Manotesh Maji,22.46,87.97083333333333
10701,Howrah,Shyampur-Ii,Chilara,Monoranjan Mondal,22.459722222222222,87.97083333333333
1613,Howrah,Shyampur-Ii,Chilara,Urmila Maity,22.459722222222222,87.97083333333333
10705,Howrah,Shyampur-Ii,Chilara,Pranab Maity,22.46,87.97083333333333
1444,Howrah,Shyampur-Ii,Chilara,Pranab Mukherjee ,22.459722222222222,87.97083333333333
1425,Howrah,Shyampur-Ii,Chilara,Subal Mondal,22.46,87.97083333333333
24383,Howrah,Shyampur-Ii,Danpatia,Ganesh Dolui,22.346666666666664,88.00861111111111
24366,Howrah,Shyampur-Ii,Danpatia,Swapan Dolui,22.346666666666664,88.00833333333334
24373,Howrah,Shyampur-Ii,Danpatia,Mahadev Mondal,22.346666666666664,88.00833333333334
14442,Howrah,Shyampur-Ii,Danpatia,Ajit Molla,22.346666666666664,88.00833333333334
14443,Howrah,Shyampur-Ii,Danpatia,Bivas Mondal,22.346666666666664,88.00833333333334
1249,Howrah,Shyampur-Ii,Bachhari,Rail,22.34638888888889,88.00305555555556
10693,Howrah,Shyampur-Ii,Bachhari,Jiban meta,22.340555555555554,87.97666666666667
10698,Howrah,Shyampur-Ii,Bachhari,ShibaramKoial,22.40138888888889,87.97361111111111
1614,Howrah,Shyampur-Ii,Bachhari,Khan,22.399166666666666,87.97666666666667
1046,Howrah,Shyampur-Ii,Bachhari,Babu mal,22.40083333333333,87.97611111111111
1664,Howrah,Shyampur-Ii,Bachhari,Vambal ,22.342499999999998,87.97611111111111
1650,Howrah,Shyampur-Ii,Bachhari,Volanath,22.342222222222222,87.97777777777777
1114,Howrah,Shyampur-Ii,Mukundapur,pradip ghosh,22.452777777777776,87.97361111111111
1545,Howrah,Shyampur-Ii,Mukundapur,badal ghosh,22.452777777777776,87.97361111111111
1382,Howrah,Shyampur-Ii,Mukundapur,sannyasi samanta,22.451944444444443,87.97555555555556
1618,Howrah,Shyampur-Ii,Mukundapur,ashoke bag,22.452777777777776,87.97361111111111
1544,Howrah,Shyampur-Ii,Mukundapur,amit ghosh,22.452777777777776,87.97361111111111
1111,Howrah,Shyampur-Ii,Mukundapur,bimalendu kapri,22.452777777777776,87.97361111111111
1804,Howrah,Shyampur-Ii,Mukundapur,mantu ghosh,22.452777777777776,87.97361111111111
1768,Howrah,Shyampur-Ii,Mukundapur,jaladhar ghosh,22.453055555555554,87.97388889
1383,Howrah,Shyampur-Ii,Mukundapur,tapan chakraborty ,22.452222222222222,87.97305555555556
1855,Howrah,Shyampur-Ii,Mukundapur,amal ghosh,22.452777777777776,87.97361111111111
1725,Howrah,Shyampur-Ii,Mukundapur,bidyut ghosh,22.452777777777776,87.97361111111111
1548,Howrah,Shyampur-Ii,Mukundapur,niranjan ghosh,22.34583333333333,87.98027777777779
1115,Howrah,Shyampur-Ii,Mukundapur,banshi chakraborty ,22.34583333333333,87.97972222222222
11546,Howrah,Jagatballavpur,Finga Gachhi,MAITY PUKUR ,22.610277777777778,88.10722222222222
11549,Howrah,Jagatballavpur,Finga Gachhi,TARAK MAITY PUKUR ,22.611111111111114,88.10527777777777
1551,Howrah,Jagatballavpur,Finga Gachhi,PULI PUKUR ,22.610833333333336,88.10555555555555
14468,Howrah,Amta-I,Sarpota,MAJI PUKUR,22.625833333333333,88.04555555555555
13798,Howrah,Amta-I,Sarpota,CHOTO PUKUR,22.625555555555557,88.04611111
11547,Howrah,Jagatballavpur,Finga Gachhi,GUCHAIT PUKUR ,22.612222222222222,88.10361111
14033,Howrah,Amta-I,Sarpota,PAL PUKUR,22.62611111111111,88.045
